,agency,uploaded_on,value,uploaded_dt,dt_scrape,description
309,DEPARTMENT OF STATE,2/26/2025,13363942.39,2025-02-26,2025-03-05-1332,
310,DEPARTMENT OF STATE,2/26/2025,1958000.0,2025-02-26,2025-03-05-1332,
311,DEPARTMENT OF STATE,2/26/2025,13310000.0,2025-02-26,2025-03-05-1332,
312,DEPARTMENT OF STATE,2/26/2025,13216370.0,2025-02-26,2025-03-05-1332,
313,DEPARTMENT OF STATE,2/26/2025,16739.75,2025-02-26,2025-03-05-1332,
314,DEPARTMENT OF STATE,2/26/2025,12866082.0,2025-02-26,2025-03-05-1332,
315,DEPARTMENT OF STATE,2/26/2025,12819252.0,2025-02-26,2025-03-05-1332,
316,DEPARTMENT OF STATE,2/26/2025,12340000.0,2025-02-26,2025-03-05-1332,
317,DEPARTMENT OF STATE,2/26/2025,12218281.0,2025-02-26,2025-03-05-1332,
318,DEPARTMENT OF STATE,2/26/2025,11731000.0,2025-02-26,2025-03-05-1332,
319,DEPARTMENT OF STATE,2/26/2025,11417683.0,2025-02-26,2025-03-05-1332,
320,DEPARTMENT OF STATE,2/26/2025,10005000.0,2025-02-26,2025-03-05-1332,
321,DEPARTMENT OF STATE,2/26/2025,10000000.0,2025-02-26,2025-03-05-1332,
322,DEPARTMENT OF STATE,2/26/2025,9899333.57,2025-02-26,2025-03-05-1332,
323,DEPARTMENT OF STATE,2/26/2025,9816954.0,2025-02-26,2025-03-05-1332,
324,DEPARTMENT OF STATE,2/26/2025,9795900.0,2025-02-26,2025-03-05-1332,
325,DEPARTMENT OF STATE,2/26/2025,9693005.0,2025-02-26,2025-03-05-1332,
326,DEPARTMENT OF STATE,2/26/2025,9500000.0,2025-02-26,2025-03-05-1332,
327,DEPARTMENT OF STATE,2/26/2025,9410000.0,2025-02-26,2025-03-05-1332,
328,DEPARTMENT OF STATE,2/26/2025,9389378.0,2025-02-26,2025-03-05-1332,
329,DEPARTMENT OF STATE,2/26/2025,9277725.0,2025-02-26,2025-03-05-1332,
330,DEPARTMENT OF STATE,2/26/2025,8990000.0,2025-02-26,2025-03-05-1332,
331,DEPARTMENT OF STATE,2/26/2025,8887911.0,2025-02-26,2025-03-05-1332,
332,DEPARTMENT OF STATE,2/26/2025,8814297.0,2025-02-26,2025-03-05-1332,
333,DEPARTMENT OF STATE,2/26/2025,8600000.0,2025-02-26,2025-03-05-1332,
334,DEPARTMENT OF STATE,2/26/2025,8540733.23,2025-02-26,2025-03-05-1332,
335,DEPARTMENT OF STATE,2/26/2025,8520000.0,2025-02-26,2025-03-05-1332,
336,DEPARTMENT OF STATE,2/26/2025,8500000.0,2025-02-26,2025-03-05-1332,
337,DEPARTMENT OF STATE,2/26/2025,8391000.0,2025-02-26,2025-03-05-1332,
338,DEPARTMENT OF STATE,2/26/2025,8139420.17,2025-02-26,2025-03-05-1332,
339,DEPARTMENT OF STATE,2/26/2025,8138499.0,2025-02-26,2025-03-05-1332,
340,DEPARTMENT OF STATE,2/26/2025,7990009.0,2025-02-26,2025-03-05-1332,
341,DEPARTMENT OF STATE,2/26/2025,7986318.0,2025-02-26,2025-03-05-1332,
342,DEPARTMENT OF STATE,2/26/2025,7950000.0,2025-02-26,2025-03-05-1332,
343,DEPARTMENT OF STATE,2/26/2025,7582729.0,2025-02-26,2025-03-05-1332,
344,DEPARTMENT OF STATE,2/26/2025,7500000.0,2025-02-26,2025-03-05-1332,
345,DEPARTMENT OF STATE,2/26/2025,7326835.0,2025-02-26,2025-03-05-1332,
346,DEPARTMENT OF STATE,2/26/2025,7293296.0,2025-02-26,2025-03-05-1332,
347,DEPARTMENT OF STATE,2/26/2025,7166557.0,2025-02-26,2025-03-05-1332,
348,DEPARTMENT OF STATE,2/26/2025,7087124.0,2025-02-26,2025-03-05-1332,
349,DEPARTMENT OF STATE,2/26/2025,6925760.93,2025-02-26,2025-03-05-1332,
350,DEPARTMENT OF STATE,2/26/2025,6913580.0,2025-02-26,2025-03-05-1332,
351,DEPARTMENT OF STATE,2/26/2025,6905500.0,2025-02-26,2025-03-05-1332,
352,DEPARTMENT OF STATE,2/26/2025,6800000.0,2025-02-26,2025-03-05-1332,
353,DEPARTMENT OF STATE,2/26/2025,6707723.0,2025-02-26,2025-03-05-1332,
354,DEPARTMENT OF STATE,2/26/2025,6625000.0,2025-02-26,2025-03-05-1332,
355,DEPARTMENT OF STATE,2/26/2025,6542068.0,2025-02-26,2025-03-05-1332,
356,DEPARTMENT OF STATE,2/26/2025,6457794.0,2025-02-26,2025-03-05-1332,
357,DEPARTMENT OF STATE,2/26/2025,6341000.0,2025-02-26,2025-03-05-1332,
358,DEPARTMENT OF STATE,2/26/2025,159000.0,2025-02-26,2025-03-05-1332,
359,DEPARTMENT OF STATE,2/26/2025,109650.0,2025-02-26,2025-03-05-1332,
360,DEPARTMENT OF STATE,2/26/2025,6085000.0,2025-02-26,2025-03-05-1332,
361,DEPARTMENT OF STATE,2/26/2025,28816.0,2025-02-26,2025-03-05-1332,
362,DEPARTMENT OF STATE,2/26/2025,23095.0,2025-02-26,2025-03-05-1332,
363,DEPARTMENT OF STATE,2/26/2025,6050000.0,2025-02-26,2025-03-05-1332,
364,DEPARTMENT OF STATE,2/26/2025,6045060.0,2025-02-26,2025-03-05-1332,
365,DEPARTMENT OF STATE,2/26/2025,6041748.0,2025-02-26,2025-03-05-1332,
366,DEPARTMENT OF STATE,2/26/2025,6000000.0,2025-02-26,2025-03-05-1332,
367,DEPARTMENT OF STATE,2/26/2025,5836318.0,2025-02-26,2025-03-05-1332,
368,DEPARTMENT OF STATE,2/26/2025,5789800.0,2025-02-26,2025-03-05-1332,
369,DEPARTMENT OF STATE,2/26/2025,5565367.0,2025-02-26,2025-03-05-1332,
370,DEPARTMENT OF STATE,2/26/2025,5499726.0,2025-02-26,2025-03-05-1332,
371,DEPARTMENT OF STATE,2/26/2025,5414893.0,2025-02-26,2025-03-05-1332,
372,DEPARTMENT OF STATE,2/26/2025,5400000.0,2025-02-26,2025-03-05-1332,
373,DEPARTMENT OF STATE,2/26/2025,5376418.0,2025-02-26,2025-03-05-1332,
374,DEPARTMENT OF STATE,2/26/2025,5340035.0,2025-02-26,2025-03-05-1332,
375,DEPARTMENT OF STATE,2/26/2025,5149886.0,2025-02-26,2025-03-05-1332,
376,DEPARTMENT OF STATE,2/26/2025,5133841.42,2025-02-26,2025-03-05-1332,
377,DEPARTMENT OF STATE,2/26/2025,5030562.0,2025-02-26,2025-03-05-1332,
378,DEPARTMENT OF STATE,2/26/2025,5005429.0,2025-02-26,2025-03-05-1332,
379,DEPARTMENT OF STATE,2/26/2025,4996785.0,2025-02-26,2025-03-05-1332,
380,DEPARTMENT OF STATE,2/26/2025,4987388.0,2025-02-26,2025-03-05-1332,
381,DEPARTMENT OF STATE,2/26/2025,4980000.0,2025-02-26,2025-03-05-1332,
382,DEPARTMENT OF STATE,2/26/2025,4979989.0,2025-02-26,2025-03-05-1332,
383,DEPARTMENT OF STATE,2/26/2025,4941589.0,2025-02-26,2025-03-05-1332,
384,DEPARTMENT OF STATE,2/26/2025,4938271.0,2025-02-26,2025-03-05-1332,
385,DEPARTMENT OF STATE,2/26/2025,4937500.0,2025-02-26,2025-03-05-1332,
386,DEPARTMENT OF STATE,2/26/2025,4900564.0,2025-02-26,2025-03-05-1332,
387,DEPARTMENT OF STATE,2/26/2025,4858569.0,2025-02-26,2025-03-05-1332,
388,DEPARTMENT OF STATE,2/26/2025,4852008.0,2025-02-26,2025-03-05-1332,
389,DEPARTMENT OF STATE,2/26/2025,4800000.0,2025-02-26,2025-03-05-1332,
390,DEPARTMENT OF STATE,2/26/2025,4754102.84,2025-02-26,2025-03-05-1332,
391,DEPARTMENT OF STATE,2/26/2025,4724000.0,2025-02-26,2025-03-05-1332,
392,DEPARTMENT OF STATE,2/26/2025,4539983.0,2025-02-26,2025-03-05-1332,
393,DEPARTMENT OF STATE,2/26/2025,4511431.0,2025-02-26,2025-03-05-1332,
394,DEPARTMENT OF STATE,2/26/2025,19301992.0,2025-02-26,2025-03-05-1332,
395,DEPARTMENT OF STATE,2/26/2025,4438645.0,2025-02-26,2025-03-05-1332,
396,DEPARTMENT OF STATE,2/26/2025,4324707.0,2025-02-26,2025-03-05-1332,
397,DEPARTMENT OF STATE,2/26/2025,4317060.0,2025-02-26,2025-03-05-1332,
398,DEPARTMENT OF STATE,2/26/2025,4265431.0,2025-02-26,2025-03-05-1332,
399,DEPARTMENT OF STATE,2/26/2025,4210000.0,2025-02-26,2025-03-05-1332,
400,DEPARTMENT OF STATE,2/26/2025,4199999.0,2025-02-26,2025-03-05-1332,
401,DEPARTMENT OF STATE,2/26/2025,4186480.0,2025-02-26,2025-03-05-1332,
402,DEPARTMENT OF STATE,2/26/2025,4158651.12,2025-02-26,2025-03-05-1332,
403,DEPARTMENT OF STATE,2/26/2025,4041000.0,2025-02-26,2025-03-05-1332,
404,DEPARTMENT OF STATE,2/26/2025,3998275.0,2025-02-26,2025-03-05-1332,
405,DEPARTMENT OF STATE,2/26/2025,3994041.0,2025-02-26,2025-03-05-1332,
406,DEPARTMENT OF STATE,2/26/2025,3975000.0,2025-02-26,2025-03-05-1332,
407,DEPARTMENT OF STATE,2/26/2025,3950616.0,2025-02-26,2025-03-05-1332,
408,DEPARTMENT OF STATE,2/26/2025,3948659.0,2025-02-26,2025-03-05-1332,
409,DEPARTMENT OF STATE,2/26/2025,3946719.0,2025-02-26,2025-03-05-1332,
410,DEPARTMENT OF STATE,2/26/2025,3932537.0,2025-02-26,2025-03-05-1332,
411,DEPARTMENT OF STATE,2/26/2025,3918519.0,2025-02-26,2025-03-05-1332,
412,DEPARTMENT OF STATE,2/26/2025,13337000.0,2025-02-26,2025-03-05-1332,
413,DEPARTMENT OF STATE,2/26/2025,3916000.0,2025-02-26,2025-03-05-1332,
414,DEPARTMENT OF STATE,2/26/2025,3900000.0,2025-02-26,2025-03-05-1332,
415,DEPARTMENT OF STATE,2/26/2025,3897473.0,2025-02-26,2025-03-05-1332,
416,DEPARTMENT OF STATE,2/26/2025,3885437.0,2025-02-26,2025-03-05-1332,
417,DEPARTMENT OF STATE,2/26/2025,13000000.0,2025-02-26,2025-03-05-1332,
418,DEPARTMENT OF STATE,2/26/2025,8925000.0,2025-02-26,2025-03-05-1332,
419,DEPARTMENT OF STATE,2/26/2025,3737641.0,2025-02-26,2025-03-05-1332,
420,DEPARTMENT OF STATE,2/26/2025,3727605.0,2025-02-26,2025-03-05-1332,
421,DEPARTMENT OF STATE,2/26/2025,3715913.0,2025-02-26,2025-03-05-1332,
422,DEPARTMENT OF STATE,2/26/2025,3699375.0,2025-02-26,2025-03-05-1332,
423,DEPARTMENT OF STATE,2/26/2025,3645029.0,2025-02-26,2025-03-05-1332,
424,DEPARTMENT OF STATE,2/26/2025,3640607.0,2025-02-26,2025-03-05-1332,
425,DEPARTMENT OF STATE,2/26/2025,3600640.0,2025-02-26,2025-03-05-1332,
426,DEPARTMENT OF STATE,2/26/2025,3560436.0,2025-02-26,2025-03-05-1332,
427,DEPARTMENT OF STATE,2/26/2025,3553539.0,2025-02-26,2025-03-05-1332,
428,DEPARTMENT OF STATE,2/26/2025,3530553.0,2025-02-26,2025-03-05-1332,
429,DEPARTMENT OF STATE,2/26/2025,3525979.0,2025-02-26,2025-03-05-1332,
430,DEPARTMENT OF STATE,2/26/2025,3499997.0,2025-02-26,2025-03-05-1332,
431,DEPARTMENT OF STATE,2/26/2025,3499487.0,2025-02-26,2025-03-05-1332,
432,DEPARTMENT OF STATE,2/26/2025,3457200.0,2025-02-26,2025-03-05-1332,
433,DEPARTMENT OF STATE,2/26/2025,3450000.0,2025-02-26,2025-03-05-1332,
434,DEPARTMENT OF STATE,2/26/2025,3425000.0,2025-02-26,2025-03-05-1332,
435,DEPARTMENT OF STATE,2/26/2025,3417749.0,2025-02-26,2025-03-05-1332,
436,DEPARTMENT OF STATE,2/26/2025,3417254.0,2025-02-26,2025-03-05-1332,
437,DEPARTMENT OF STATE,2/26/2025,3389000.0,2025-02-26,2025-03-05-1332,
438,DEPARTMENT OF STATE,2/26/2025,3375000.0,2025-02-26,2025-03-05-1332,
439,DEPARTMENT OF STATE,2/26/2025,3345211.0,2025-02-26,2025-03-05-1332,
440,DEPARTMENT OF STATE,2/26/2025,3342839.34,2025-02-26,2025-03-05-1332,
441,DEPARTMENT OF STATE,2/26/2025,3250000.0,2025-02-26,2025-03-05-1332,
442,DEPARTMENT OF STATE,2/26/2025,3185945.0,2025-02-26,2025-03-05-1332,
443,DEPARTMENT OF STATE,2/26/2025,3049524.0,2025-02-26,2025-03-05-1332,
444,DEPARTMENT OF STATE,2/26/2025,3032476.0,2025-02-26,2025-03-05-1332,
445,DEPARTMENT OF STATE,2/26/2025,3012344.0,2025-02-26,2025-03-05-1332,
446,DEPARTMENT OF STATE,2/26/2025,3010574.0,2025-02-26,2025-03-05-1332,
447,DEPARTMENT OF STATE,2/26/2025,2999999.0,2025-02-26,2025-03-05-1332,
448,DEPARTMENT OF STATE,2/26/2025,2999975.0,2025-02-26,2025-03-05-1332,
449,DEPARTMENT OF STATE,2/26/2025,2999702.0,2025-02-26,2025-03-05-1332,
450,DEPARTMENT OF STATE,2/26/2025,2998720.0,2025-02-26,2025-03-05-1332,
451,DEPARTMENT OF STATE,2/26/2025,2997636.0,2025-02-26,2025-03-05-1332,
452,DEPARTMENT OF STATE,2/26/2025,2994938.2,2025-02-26,2025-03-05-1332,
453,DEPARTMENT OF STATE,2/26/2025,2990184.85,2025-02-26,2025-03-05-1332,
454,DEPARTMENT OF STATE,2/26/2025,2974991.0,2025-02-26,2025-03-05-1332,
455,DEPARTMENT OF STATE,2/26/2025,2964205.0,2025-02-26,2025-03-05-1332,
456,DEPARTMENT OF STATE,2/26/2025,5114355.0,2025-02-26,2025-03-05-1332,
457,DEPARTMENT OF STATE,2/26/2025,2962396.0,2025-02-26,2025-03-05-1332,
458,DEPARTMENT OF STATE,2/26/2025,2961849.0,2025-02-26,2025-03-05-1332,
459,DEPARTMENT OF STATE,2/26/2025,2961500.0,2025-02-26,2025-03-05-1332,
460,DEPARTMENT OF STATE,2/26/2025,2959500.0,2025-02-26,2025-03-05-1332,
461,DEPARTMENT OF STATE,2/26/2025,2950273.0,2025-02-26,2025-03-05-1332,
462,DEPARTMENT OF STATE,2/26/2025,2937678.0,2025-02-26,2025-03-05-1332,
463,DEPARTMENT OF STATE,2/26/2025,2935000.0,2025-02-26,2025-03-05-1332,
464,DEPARTMENT OF STATE,2/26/2025,2919988.3,2025-02-26,2025-03-05-1332,
465,DEPARTMENT OF STATE,2/26/2025,2912844.0,2025-02-26,2025-03-05-1332,
466,DEPARTMENT OF STATE,2/26/2025,2910830.0,2025-02-26,2025-03-05-1332,
467,DEPARTMENT OF STATE,2/26/2025,2882715.0,2025-02-26,2025-03-05-1332,
468,DEPARTMENT OF STATE,2/26/2025,2863075.0,2025-02-26,2025-03-05-1332,
469,DEPARTMENT OF STATE,2/26/2025,2732760.0,2025-02-26,2025-03-05-1332,
470,DEPARTMENT OF STATE,2/26/2025,2700000.0,2025-02-26,2025-03-05-1332,
471,DEPARTMENT OF STATE,2/26/2025,2696334.0,2025-02-26,2025-03-05-1332,
472,DEPARTMENT OF STATE,2/26/2025,2637000.0,2025-02-26,2025-03-05-1332,
473,DEPARTMENT OF STATE,2/26/2025,2634231.0,2025-02-26,2025-03-05-1332,
474,DEPARTMENT OF STATE,2/26/2025,2618023.68,2025-02-26,2025-03-05-1332,
475,DEPARTMENT OF STATE,2/26/2025,2601977.0,2025-02-26,2025-03-05-1332,
476,DEPARTMENT OF STATE,2/26/2025,2599951.0,2025-02-26,2025-03-05-1332,
477,DEPARTMENT OF STATE,2/26/2025,2589506.0,2025-02-26,2025-03-05-1332,
478,DEPARTMENT OF STATE,2/26/2025,2577419.0,2025-02-26,2025-03-05-1332,
479,DEPARTMENT OF STATE,2/26/2025,2576000.0,2025-02-26,2025-03-05-1332,
480,DEPARTMENT OF STATE,2/26/2025,2575000.0,2025-02-26,2025-03-05-1332,
481,DEPARTMENT OF STATE,2/26/2025,2568790.0,2025-02-26,2025-03-05-1332,
482,DEPARTMENT OF STATE,2/26/2025,2561100.0,2025-02-26,2025-03-05-1332,
483,DEPARTMENT OF STATE,2/26/2025,2530860.0,2025-02-26,2025-03-05-1332,
484,DEPARTMENT OF STATE,2/26/2025,2498123.0,2025-02-26,2025-03-05-1332,
485,DEPARTMENT OF STATE,2/26/2025,2469135.0,2025-02-26,2025-03-05-1332,
486,DEPARTMENT OF STATE,2/26/2025,2467280.0,2025-02-26,2025-03-05-1332,
487,DEPARTMENT OF STATE,2/26/2025,2453223.0,2025-02-26,2025-03-05-1332,
488,DEPARTMENT OF STATE,2/26/2025,2448492.0,2025-02-26,2025-03-05-1332,
489,DEPARTMENT OF STATE,2/26/2025,2446452.0,2025-02-26,2025-03-05-1332,
490,DEPARTMENT OF STATE,2/26/2025,2434835.0,2025-02-26,2025-03-05-1332,
491,DEPARTMENT OF STATE,2/26/2025,2432000.0,2025-02-26,2025-03-05-1332,
492,DEPARTMENT OF STATE,2/26/2025,3640000.0,2025-02-26,2025-03-05-1332,
493,DEPARTMENT OF STATE,2/26/2025,2420597.0,2025-02-26,2025-03-05-1332,
494,DEPARTMENT OF STATE,2/26/2025,2414000.0,2025-02-26,2025-03-05-1332,
495,DEPARTMENT OF STATE,2/26/2025,2407060.0,2025-02-26,2025-03-05-1332,
496,DEPARTMENT OF STATE,2/26/2025,2390369.0,2025-02-26,2025-03-05-1332,
497,DEPARTMENT OF STATE,2/26/2025,2385000.0,2025-02-26,2025-03-05-1332,
498,DEPARTMENT OF STATE,2/26/2025,2373575.0,2025-02-26,2025-03-05-1332,
499,DEPARTMENT OF STATE,2/26/2025,2368000.0,2025-02-26,2025-03-05-1332,
500,DEPARTMENT OF STATE,2/26/2025,2348446.0,2025-02-26,2025-03-05-1332,
501,DEPARTMENT OF STATE,2/26/2025,2338320.0,2025-02-26,2025-03-05-1332,
502,DEPARTMENT OF STATE,2/26/2025,2329219.0,2025-02-26,2025-03-05-1332,
503,DEPARTMENT OF STATE,2/26/2025,2303077.0,2025-02-26,2025-03-05-1332,
504,DEPARTMENT OF STATE,2/26/2025,2301911.0,2025-02-26,2025-03-05-1332,
505,DEPARTMENT OF STATE,2/26/2025,2301409.0,2025-02-26,2025-03-05-1332,
506,DEPARTMENT OF STATE,2/26/2025,2300094.0,2025-02-26,2025-03-05-1332,
507,DEPARTMENT OF STATE,2/26/2025,2300000.0,2025-02-26,2025-03-05-1332,
508,DEPARTMENT OF STATE,2/26/2025,2299778.3,2025-02-26,2025-03-05-1332,
509,DEPARTMENT OF STATE,2/26/2025,2281481.0,2025-02-26,2025-03-05-1332,
510,DEPARTMENT OF STATE,2/26/2025,2276628.0,2025-02-26,2025-03-05-1332,
511,DEPARTMENT OF STATE,2/26/2025,2276160.0,2025-02-26,2025-03-05-1332,
512,DEPARTMENT OF STATE,2/26/2025,2221235.0,2025-02-26,2025-03-05-1332,
513,DEPARTMENT OF STATE,2/26/2025,2211824.0,2025-02-26,2025-03-05-1332,
514,DEPARTMENT OF STATE,2/26/2025,2211616.0,2025-02-26,2025-03-05-1332,
515,DEPARTMENT OF STATE,2/26/2025,2198875.89,2025-02-26,2025-03-05-1332,
516,DEPARTMENT OF STATE,2/26/2025,2192919.0,2025-02-26,2025-03-05-1332,
517,DEPARTMENT OF STATE,2/26/2025,2182095.0,2025-02-26,2025-03-05-1332,
518,DEPARTMENT OF STATE,2/26/2025,2170993.0,2025-02-26,2025-03-05-1332,
519,DEPARTMENT OF STATE,2/26/2025,2170300.0,2025-02-26,2025-03-05-1332,
520,DEPARTMENT OF STATE,2/26/2025,2162675.0,2025-02-26,2025-03-05-1332,
521,DEPARTMENT OF STATE,2/26/2025,2124000.0,2025-02-26,2025-03-05-1332,
522,DEPARTMENT OF STATE,2/26/2025,2120493.0,2025-02-26,2025-03-05-1332,
523,DEPARTMENT OF STATE,2/26/2025,2120060.0,2025-02-26,2025-03-05-1332,
524,DEPARTMENT OF STATE,2/26/2025,2119944.0,2025-02-26,2025-03-05-1332,
525,DEPARTMENT OF STATE,2/26/2025,2103090.0,2025-02-26,2025-03-05-1332,
526,DEPARTMENT OF STATE,2/26/2025,2082734.0,2025-02-26,2025-03-05-1332,
527,DEPARTMENT OF STATE,2/26/2025,2077370.0,2025-02-26,2025-03-05-1332,
528,DEPARTMENT OF STATE,2/26/2025,2075000.0,2025-02-26,2025-03-05-1332,
529,DEPARTMENT OF STATE,2/26/2025,2073505.0,2025-02-26,2025-03-05-1332,
530,DEPARTMENT OF STATE,2/26/2025,2072928.9,2025-02-26,2025-03-05-1332,
531,DEPARTMENT OF STATE,2/26/2025,2070358.0,2025-02-26,2025-03-05-1332,
532,DEPARTMENT OF STATE,2/26/2025,2069335.37,2025-02-26,2025-03-05-1332,
533,DEPARTMENT OF STATE,2/26/2025,2055900.0,2025-02-26,2025-03-05-1332,
534,DEPARTMENT OF STATE,2/26/2025,2055414.71,2025-02-26,2025-03-05-1332,
535,DEPARTMENT OF STATE,2/26/2025,2053863.0,2025-02-26,2025-03-05-1332,
536,DEPARTMENT OF STATE,2/26/2025,2048416.0,2025-02-26,2025-03-05-1332,
537,DEPARTMENT OF STATE,2/26/2025,2020799.0,2025-02-26,2025-03-05-1332,
538,DEPARTMENT OF STATE,2/26/2025,2020768.0,2025-02-26,2025-03-05-1332,
539,DEPARTMENT OF STATE,2/26/2025,2020030.0,2025-02-26,2025-03-05-1332,
540,DEPARTMENT OF STATE,2/26/2025,2002343.0,2025-02-26,2025-03-05-1332,
541,DEPARTMENT OF STATE,2/26/2025,2962808.0,2025-02-26,2025-03-05-1332,
542,DEPARTMENT OF STATE,2/26/2025,1999999.35,2025-02-26,2025-03-05-1332,
543,DEPARTMENT OF STATE,2/26/2025,1999981.0,2025-02-26,2025-03-05-1332,
544,DEPARTMENT OF STATE,2/26/2025,1999720.0,2025-02-26,2025-03-05-1332,
545,DEPARTMENT OF STATE,2/26/2025,1996311.0,2025-02-26,2025-03-05-1332,
546,DEPARTMENT OF STATE,2/26/2025,1989694.32,2025-02-26,2025-03-05-1332,
547,DEPARTMENT OF STATE,2/26/2025,2900000.0,2025-02-26,2025-03-05-1332,
548,DEPARTMENT OF STATE,2/26/2025,1987206.0,2025-02-26,2025-03-05-1332,
549,DEPARTMENT OF STATE,2/26/2025,1986110.0,2025-02-26,2025-03-05-1332,
550,DEPARTMENT OF STATE,2/26/2025,1983288.0,2025-02-26,2025-03-05-1332,
551,DEPARTMENT OF STATE,2/26/2025,1975308.0,2025-02-26,2025-03-05-1332,
552,DEPARTMENT OF STATE,2/26/2025,1975305.0,2025-02-26,2025-03-05-1332,
553,DEPARTMENT OF STATE,2/26/2025,1975300.0,2025-02-26,2025-03-05-1332,
554,DEPARTMENT OF STATE,2/26/2025,1975000.0,2025-02-26,2025-03-05-1332,
555,DEPARTMENT OF STATE,2/26/2025,1974794.0,2025-02-26,2025-03-05-1332,
556,DEPARTMENT OF STATE,2/26/2025,1974590.0,2025-02-26,2025-03-05-1332,
557,DEPARTMENT OF STATE,2/26/2025,1973358.0,2025-02-26,2025-03-05-1332,
558,DEPARTMENT OF STATE,2/26/2025,1969991.0,2025-02-26,2025-03-05-1332,
559,DEPARTMENT OF STATE,2/26/2025,1969750.0,2025-02-26,2025-03-05-1332,
560,DEPARTMENT OF STATE,2/26/2025,1961389.0,2025-02-26,2025-03-05-1332,
561,DEPARTMENT OF STATE,2/26/2025,1950000.0,2025-02-26,2025-03-05-1332,
562,DEPARTMENT OF STATE,2/26/2025,1947890.0,2025-02-26,2025-03-05-1332,
563,DEPARTMENT OF STATE,2/26/2025,1947472.0,2025-02-26,2025-03-05-1332,
564,DEPARTMENT OF STATE,2/26/2025,1940000.0,2025-02-26,2025-03-05-1332,
565,DEPARTMENT OF STATE,2/26/2025,1939461.0,2025-02-26,2025-03-05-1332,
566,DEPARTMENT OF STATE,2/26/2025,1938972.0,2025-02-26,2025-03-05-1332,
567,DEPARTMENT OF STATE,2/26/2025,1938907.0,2025-02-26,2025-03-05-1332,
568,DEPARTMENT OF STATE,2/26/2025,1925925.0,2025-02-26,2025-03-05-1332,
569,DEPARTMENT OF STATE,2/26/2025,1924995.0,2025-02-26,2025-03-05-1332,
570,DEPARTMENT OF STATE,2/26/2025,1920510.0,2025-02-26,2025-03-05-1332,
571,DEPARTMENT OF STATE,2/26/2025,1914000.0,2025-02-26,2025-03-05-1332,
572,DEPARTMENT OF STATE,2/26/2025,1908827.0,2025-02-26,2025-03-05-1332,
573,DEPARTMENT OF STATE,2/26/2025,2667552.0,2025-02-26,2025-03-05-1332,
574,DEPARTMENT OF STATE,2/26/2025,1899982.92,2025-02-26,2025-03-05-1332,
575,DEPARTMENT OF STATE,2/26/2025,1899947.0,2025-02-26,2025-03-05-1332,
576,DEPARTMENT OF STATE,2/26/2025,1892839.0,2025-02-26,2025-03-05-1332,
577,DEPARTMENT OF STATE,2/26/2025,1891134.0,2025-02-26,2025-03-05-1332,
578,DEPARTMENT OF STATE,2/26/2025,1879489.0,2025-02-26,2025-03-05-1332,
579,DEPARTMENT OF STATE,2/26/2025,1876543.0,2025-02-26,2025-03-05-1332,
580,DEPARTMENT OF STATE,2/26/2025,1876540.0,2025-02-26,2025-03-05-1332,
581,DEPARTMENT OF STATE,2/26/2025,1875661.0,2025-02-26,2025-03-05-1332,
582,DEPARTMENT OF STATE,2/26/2025,1857862.0,2025-02-26,2025-03-05-1332,
583,DEPARTMENT OF STATE,2/26/2025,1856145.0,2025-02-26,2025-03-05-1332,
584,DEPARTMENT OF STATE,2/26/2025,1854957.0,2025-02-26,2025-03-05-1332,
585,DEPARTMENT OF STATE,2/26/2025,1854449.0,2025-02-26,2025-03-05-1332,
586,DEPARTMENT OF STATE,2/26/2025,1854000.0,2025-02-26,2025-03-05-1332,
587,DEPARTMENT OF STATE,2/26/2025,1852301.0,2025-02-26,2025-03-05-1332,
588,DEPARTMENT OF STATE,2/26/2025,1848868.0,2025-02-26,2025-03-05-1332,
589,DEPARTMENT OF STATE,2/26/2025,1832305.0,2025-02-26,2025-03-05-1332,
590,DEPARTMENT OF STATE,2/26/2025,1830198.0,2025-02-26,2025-03-05-1332,
591,DEPARTMENT OF STATE,2/26/2025,1826465.0,2025-02-26,2025-03-05-1332,
592,DEPARTMENT OF STATE,2/26/2025,1822987.0,2025-02-26,2025-03-05-1332,
593,DEPARTMENT OF STATE,2/26/2025,1805843.0,2025-02-26,2025-03-05-1332,
594,DEPARTMENT OF STATE,2/26/2025,1790733.2,2025-02-26,2025-03-05-1332,
595,DEPARTMENT OF STATE,2/26/2025,1784408.0,2025-02-26,2025-03-05-1332,
596,DEPARTMENT OF STATE,2/26/2025,1780138.0,2025-02-26,2025-03-05-1332,
597,DEPARTMENT OF STATE,2/26/2025,1779174.0,2025-02-26,2025-03-05-1332,
598,DEPARTMENT OF STATE,2/26/2025,1777776.0,2025-02-26,2025-03-05-1332,
599,DEPARTMENT OF STATE,2/26/2025,1776854.0,2025-02-26,2025-03-05-1332,
600,DEPARTMENT OF STATE,2/26/2025,1776023.0,2025-02-26,2025-03-05-1332,
601,DEPARTMENT OF STATE,2/26/2025,1745802.0,2025-02-26,2025-03-05-1332,
602,DEPARTMENT OF STATE,2/26/2025,1740000.0,2025-02-26,2025-03-05-1332,
603,DEPARTMENT OF STATE,2/26/2025,1737654.0,2025-02-26,2025-03-05-1332,
604,DEPARTMENT OF STATE,2/26/2025,1735000.0,2025-02-26,2025-03-05-1332,
605,DEPARTMENT OF STATE,2/26/2025,1728150.0,2025-02-26,2025-03-05-1332,
